,QQQ,QLD
2013-08-16,1577.42,452.749
2013-08-19,1574.7,451.324
2013-08-20,1581.6,455.288
2013-08-21,1576.16,452.13
2013-08-22,1591.63,460.677
2013-08-23,1602.29,467.242
2013-08-26,1603.12,467.366
2013-08-27,1570.31,448.042
2013-08-28,1576.37,452.068
2013-08-29,1587.45,458.199
2013-08-30,1577.21,452.192
2013-09-03,1586.2,456.899
2013-09-04,1603.12,467.18
2013-09-05,1605.84,468.79
2013-09-06,1607.72,469.843
2013-09-09,1626.53,480.62
2013-09-10,1634.47,485.513
2013-09-11,1631.34,483.717
2013-09-12,1630.29,482.788
2013-09-13,1631.34,483.655
2013-09-16,1626.95,480.868
2013-09-17,1637.82,487.433
2013-09-18,1657.46,499.015
2013-09-19,1661.43,501.306
2013-09-20,1655.62,497.714
2013-09-23,1652.38,495.608
2013-09-24,1652.38,495.794
2013-09-25,1646.72,492.821
2013-09-26,1659.5,500.13
2013-09-27,1657.41,499.015
2013-09-30,1653.42,495.423
2013-10-01,1670.19,506.509
2013-10-02,1669.56,505.952
2013-10-03,1650.07,494.308
2013-10-04,1664.32,502.545
2013-10-07,1650.49,494.246
2013-10-08,1618.63,475.789
2013-10-09,1613.6,472.321
2013-10-10,1647.76,491.892
2013-10-11,1660.76,500.006
2013-10-14,1672.5,506.881
2013-10-15,1666.0,503.103
2013-10-16,1684.87,514.437
2013-10-17,1694.51,520.321
2013-10-18,1721.97,537.105
2013-10-21,1725.74,539.335
2013-10-22,1728.26,540.264
2013-10-23,1717.77,534.628
2013-10-24,1725.32,539.087
2013-10-25,1737.69,546.581
2013-10-28,1738.11,547.139
2013-10-29,1741.04,548.687
2013-10-30,1739.36,547.758
2013-10-31,1735.38,545.281
2013-11-01,1735.8,545.467
2013-11-04,1738.32,546.767
2013-11-05,1740.2,548.316
2013-11-06,1739.78,548.006
2013-11-07,1707.08,527.505
2013-11-08,1730.14,541.75
2013-11-11,1727.42,540.078
2013-11-12,1730.14,541.503
2013-11-13,1751.1,554.757
2013-11-14,1756.55,557.792
2013-11-15,1759.91,559.959
2013-11-18,1742.72,549.678
2013-11-19,1737.69,545.9
2013-11-20,1733.5,543.794
2013-11-21,1751.1,554.076
2013-11-22,1760.54,560.393
2013-11-25,1764.73,562.87
2013-11-26,1773.95,568.754
2013-11-27,1786.32,576.558
2013-11-29,1797.01,582.938
2013-12-02,1791.77,579.965
2013-12-03,1790.3,579.036
2013-12-04,1791.98,580.15
2013-12-05,1789.67,579.098
2013-12-06,1802.67,587.211
2013-12-09,1810.0,591.794
2013-12-10,1808.75,591.113
2013-12-11,1785.48,576.001
2013-12-12,1780.87,573.214
2013-12-13,1778.56,571.356
2013-12-16,1788.41,577.611
2013-12-17,1784.85,575.567
2013-12-18,1805.6,588.945
2013-12-19,1800.57,585.105
2013-12-20,1818.91,596.873
2013-12-23,1838.04,609.508
2013-12-24,1838.88,610.313
2013-12-26,1844.98,614.091
2013-12-27,1840.36,610.932
2013-12-30,1837.62,609.074
2013-12-31,1849.61,616.878
2014-01-02,1835.1,607.402
2014-01-03,1821.85,598.793
2014-01-06,1815.12,593.9
2014-01-07,1831.95,604.739
2014-01-08,1835.94,607.836
2014-01-09,1829.84,603.5
2014-01-10,1835.73,607.402
2014-01-13,1808.6,589.007
2014-01-14,1843.09,611.985
2014-01-15,1858.23,621.709
2014-01-16,1858.44,622.39
2014-01-17,1847.93,615.082
2014-01-21,1862.01,624.372
2014-01-22,1866.85,628.027
2014-01-23,1860.54,623.505
2014-01-24,1823.95,598.112
2014-01-27,1806.29,587.397
2014-01-28,1805.24,586.53
2014-01-29,1785.89,574.081
2014-01-30,1818.91,594.272
2014-01-31,1814.07,591.732
2014-02-03,1772.44,565.162
2014-02-04,1785.47,572.78
2014-02-05,1780.85,569.807
2014-02-06,1803.56,583.805
2014-02-07,1835.73,604.677
2014-02-10,1846.24,611.799
2014-02-11,1867.27,625.673
2014-02-12,1870.85,628.15
2014-02-13,1884.72,637.317
2014-02-14,1888.51,640.166
2014-02-18,1897.76,646.421
2014-02-19,1884.72,637.627
2014-02-20,1893.56,642.829
2014-02-21,1891.03,641.033
2014-02-24,1901.13,648.713
2014-02-25,1899.02,646.731
2014-02-26,1897.34,645.678
2014-02-27,1909.65,654.225
2014-02-28,1907.54,652.429
2014-03-03,1893.4,642.891
2014-03-04,1917.47,659.304
2014-03-05,1922.75,662.958
2014-03-06,1921.06,661.41
2014-03-07,1911.55,654.969
2014-03-10,1913.24,655.96
2014-03-11,1905.01,650.633
2014-03-12,1912.19,655.154
2014-03-13,1885.16,637.007
2014-03-14,1872.28,627.841
2014-03-17,1888.75,639.299
2014-03-18,1911.55,654.597
2014-03-19,1901.21,647.784
2014-03-20,1906.49,650.943
2014-03-21,1883.55,635.087
2014-03-24,1867.04,624.434
2014-03-25,1873.18,628.089
2014-03-26,1849.05,611.923
2014-03-27,1838.68,605.11
2014-03-28,1842.28,607.65
2014-03-31,1855.4,615.949
2014-04-01,1887.99,637.441
2014-04-02,1892.86,640.847
2014-04-03,1877.83,630.814
2014-04-04,1827.89,596.749
2014-04-07,1810.53,586.096
2014-04-08,1827.25,596.378
2014-04-09,1858.57,617.002
2014-04-10,1801.01,578.912
2014-04-11,1780.06,565.472
2014-04-14,1794.02,574.081
2014-04-15,1799.95,577.735
2014-04-16,1823.87,592.785
2014-04-17,1824.29,593.157
2014-04-21,1837.83,602.138
2014-04-22,1852.44,611.861
2014-04-23,1836.14,600.837
2014-04-24,1853.71,612.543
2014-04-25,1824.08,592.785
2014-04-28,1830.0,597.059
2014-04-29,1844.61,606.039
2014-04-30,1849.47,609.26
2014-05-01,1854.98,613.162
2014-05-02,1851.59,610.809
2014-05-05,1861.32,617.002
2014-05-06,1837.2,600.899
2014-05-07,1831.91,597.245
2014-05-08,1830.21,596.316
2014-05-09,1836.99,600.899
2014-05-12,1867.25,620.161
2014-05-13,1868.52,620.966
2014-05-14,1858.78,614.463
2014-05-15,1844.08,605.172
2014-05-16,1856.25,612.976
2014-05-19,1869.16,621.833
2014-05-20,1862.38,617.188
2014-05-21,1880.16,628.832
2014-05-22,1888.41,633.972
2014-05-23,1902.17,643.511
2014-05-27,1925.89,659.738
2014-05-28,1919.95,655.34
2014-05-29,1932.22,663.578
2014-05-30,1932.43,664.011
2014-06-02,1930.53,662.339
2014-06-03,1929.68,662.029
2014-06-04,1936.88,666.489
2014-06-05,1953.17,677.947
2014-06-06,1964.39,685.627
2014-06-09,1962.91,684.574
2014-06-10,1966.3,686.68
2014-06-11,1965.87,686.308
2014-06-12,1948.09,674.602
2014-06-13,1953.81,678.256
2014-06-16,1955.5,679.309
2014-06-17,1956.56,679.991
2014-06-18,1967.57,688.29
2014-06-19,1966.3,686.803
2014-06-20,1968.61,688.104
2014-06-23,1969.03,688.476
2014-06-24,1967.12,687.237
2014-06-25,1979.64,696.108
2014-06-26,1980.7,696.667
2014-06-27,1989.4,702.498
2014-06-30,1992.8,705.352
2014-07-01,2014.66,720.923
2014-07-02,2018.05,723.094
2014-07-03,2030.78,731.593
2014-07-07,2024.63,727.374
2014-07-08,2000.23,710.19
2014-07-09,2015.08,720.612
2014-07-10,2008.71,716.146
2014-07-11,2021.66,724.645
2014-07-14,2033.75,734.136
2014-07-15,2026.75,729.049
2014-07-16,2034.82,734.571
2014-07-17,2007.84,715.215
2014-07-18,2039.7,737.114
2014-07-21,2037.15,735.439
2014-07-22,2050.09,745.427
2014-07-23,2063.19,754.546
2014-07-24,2060.92,753.057
2014-07-25,2052.85,746.42
2014-07-28,2053.49,747.288
2014-07-29,2049.88,745.055
2014-07-30,2057.95,750.762
2014-07-31,2016.35,720.116
2014-08-01,2008.93,714.967
2014-08-04,2022.72,724.335
2014-08-05,2007.23,713.602
2014-08-06,2005.74,712.176
2014-08-07,1999.38,707.957
2014-08-08,2013.81,717.821
2014-08-11,2025.69,726.506
2014-08-12,2024.84,725.451
2014-08-13,2046.27,741.271
2014-08-14,2056.88,748.901
2014-08-15,2066.86,755.849
2014-08-18,2082.77,767.822
2014-08-19,2094.44,776.259
2014-08-20,2094.44,776.693
2014-08-21,2098.69,779.361
2014-08-22,2101.87,781.532
2014-08-25,2109.3,787.239
2014-08-26,2111.42,789.1
2014-08-27,2111.85,789.162
2014-08-28,2109.51,786.867
2014-08-29,2117.36,793.195
2014-09-02,2123.52,797.723
2014-09-03,2111.0,788.356
2014-09-04,2109.09,786.247
2014-09-05,2119.7,795.056
2014-09-08,2123.73,797.599
2014-09-09,2106.12,784.572
2014-09-10,2123.52,796.731
2014-09-11,2121.82,796.111
2014-09-12,2111.0,787.674
2014-09-15,2090.62,772.165
2014-09-16,2108.87,785.751
2014-09-17,2112.06,788.604
2014-09-18,2127.97,800.019
2014-09-19,2126.65,798.592
2014-09-22,2106.87,784.324
2014-09-23,2101.12,779.981
2014-09-24,2123.67,796.607
2014-09-25,2079.0,763.231
2014-09-26,2101.12,779.857
2014-09-29,2098.36,777.562
2014-09-30,2101.34,779.919
2014-10-01,2067.73,754.67
2014-10-02,2067.73,754.174
2014-10-03,2088.15,769.311
2014-10-06,2083.68,765.961
2014-10-07,2054.12,744.31
2014-10-08,2094.11,773.902
2014-10-09,2060.29,747.908
2014-10-10,2008.81,710.439
2014-10-13,1977.33,688.54
2014-10-14,1977.54,688.23
2014-10-15,1964.78,679.917
2014-10-16,1952.44,670.921
2014-10-17,1978.18,688.85
2014-10-20,2007.75,709.198
2014-10-21,2060.5,746.295
2014-10-22,2049.86,738.355
2014-10-23,2080.7,760.998
2014-10-24,2097.72,772.599
2014-10-27,2099.21,774.646
2014-10-28,2130.9,797.537
2014-10-29,2123.03,791.396
2014-10-30,2127.5,795.242
2014-10-31,2156.85,816.769
2014-11-03,2163.24,821.483
2014-11-04,2156.0,816.396
2014-11-05,2156.22,815.9
2014-11-06,2163.02,821.359
2014-11-07,2161.11,819.498
2014-11-10,2168.77,825.764
2014-11-11,2175.57,830.479
2014-11-12,2179.4,833.58
2014-11-13,2188.76,840.529
2014-11-14,2195.57,845.553
2014-11-17,2188.97,840.342
2014-11-18,2205.35,853.432
2014-11-19,2195.35,845.553
2014-11-20,2205.14,853.184
2014-11-21,2209.39,856.348
2014-11-24,2226.62,869.996
2014-11-25,2230.03,872.601
2014-11-26,2244.49,883.954
2014-11-28,2254.91,891.832
2014-12-01,2229.39,871.484
2014-12-02,2238.32,878.433
2014-12-03,2242.36,881.969
2014-12-04,2241.3,880.604
2014-12-05,2241.51,881.038
2014-12-08,2225.56,867.948
2014-12-09,2232.58,874.338
2014-12-10,2197.48,846.422
2014-12-11,2207.9,854.549
2014-12-12,2183.87,835.938
2014-12-15,2161.32,818.878
2014-12-16,2126.65,791.892
2014-12-17,2165.36,820.057
2014-12-18,2217.48,860.566
2014-12-19,2227.23,866.335
2014-12-22,2232.78,872.295
2014-12-23,2224.88,866.584
2014-12-24,2226.8,867.578
2014-12-26,2242.6,879.868
2014-12-29,2242.17,879.495
2014-12-30,2227.23,867.019
2014-12-31,2204.38,848.77
2015-01-02,2197.77,845.232
2015-01-05,2165.53,819.472
2015-01-06,2136.49,797.871
2015-01-07,2164.03,817.796
2015-01-08,2205.45,849.08
2015-01-09,2190.93,838.156
2015-01-12,2168.09,820.9
2015-01-13,2167.45,819.658
2015-01-14,2155.49,811.527
2015-01-15,2127.52,790.112
2015-01-16,2152.5,808.733
2015-01-20,2169.58,821.21
2015-01-21,2180.69,829.528
2015-01-22,2221.04,860.191
2015-01-23,2225.95,863.915
2015-01-26,2223.39,862.177
2015-01-27,2165.74,817.982
2015-01-28,2154.64,809.044
2015-01-29,2175.35,823.879
2015-01-30,2158.48,811.837
2015-02-02,2177.27,825.617
2015-02-03,2198.19,841.445
2015-02-04,2196.27,839.521
2015-02-05,2215.27,854.232
2015-02-06,2201.82,843.866
2015-02-09,2194.78,838.404
2015-02-10,2228.94,864.598
2015-02-11,2237.05,871.054
2015-02-12,2263.1,890.917
2015-02-13,2282.53,906.124
2015-02-17,2284.66,907.924
2015-02-18,2287.86,910.593
2015-02-19,2299.18,919.47
2015-02-20,2314.55,931.698
2015-02-23,2316.9,933.87
2015-02-24,2318.61,935.05
2015-02-25,2312.84,930.208
2015-02-26,2324.58,939.643
2015-02-27,2314.34,931.449
2015-03-02,2335.26,948.209
2015-03-03,2324.37,938.898
2015-03-04,2315.4,932.132
2015-03-05,2319.46,934.988
2015-03-06,2293.2,913.387
2015-03-09,2299.82,918.476
2015-03-10,2257.12,885.516
2015-03-11,2244.1,874.778
2015-03-12,2258.83,886.634
2015-03-13,2249.01,878.44
2015-03-16,2278.04,901.593
2015-03-17,2281.67,903.828
2015-03-18,2304.09,921.89
2015-03-19,2307.5,924.373
2015-03-20,2322.44,937.098
2015-03-23,2317.95,932.443
2015-03-24,2309.6,925.801
2015-03-25,2256.75,883.313
2015-03-26,2249.04,877.413
2015-03-27,2258.03,884.555
2015-03-30,2283.92,906.105
2015-03-31,2259.74,885.3
2015-04-01,2247.97,876.171
2015-04-02,2249.47,877.04
2015-04-06,2267.87,891.448
2015-04-07,2264.02,888.343
2015-04-08,2282.0,902.441
2015-04-09,2296.34,913.744
2015-04-10,2305.75,921.072
2015-04-13,2299.97,916.352
2015-04-14,2293.34,911.26
2015-04-15,2307.68,921.942
2015-04-16,2304.47,919.706
2015-04-17,2268.52,891.386
2015-04-20,2302.54,917.905
2015-04-21,2312.38,925.482
2015-04-22,2325.01,935.481
2015-04-23,2333.78,942.995
2015-04-24,2365.45,967.961
2015-04-27,2359.46,963.552
2015-04-28,2354.75,959.018
2015-04-29,2339.99,947.529
2015-04-30,2303.18,917.036
2015-05-01,2333.57,942.001
2015-05-04,2337.42,944.548
2015-05-05,2299.33,914.551
2015-05-06,2283.5,902.317
2015-05-07,2297.19,912.129
2015-05-08,2325.87,934.549
2015-05-11,2316.88,926.972
2015-05-12,2306.39,919.209
2015-05-13,2311.1,922.749
2015-05-14,2344.91,949.454
2015-05-15,2344.91,949.889
2015-05-18,2355.18,958.024
2015-05-19,2352.62,955.478
2015-05-20,2354.11,956.534
2015-05-21,2366.31,966.843
2015-05-22,2363.96,965.601
2015-05-26,2336.78,942.498
2015-05-27,2374.44,972.805
2015-05-28,2369.09,968.582
2015-05-29,2354.97,957.652
2015-06-01,2362.89,962.993
2015-06-02,2355.4,957.13
2015-06-03,2362.46,962.745
2015-06-04,2344.48,948.833
2015-06-05,2338.92,943.865
2015-06-08,2315.17,924.861
2015-06-09,2311.32,921.88
2015-06-10,2342.99,945.728
2015-06-11,2346.41,949.082
2015-06-12,2327.15,933.555
2015-06-15,2315.59,924.736
2015-06-16,2328.22,934.052
2015-06-17,2334.64,939.269
2015-06-18,2368.66,965.974
2015-06-19,2356.96,956.782
2015-06-22,2374.33,970.942
2015-06-23,2376.26,972.681
2015-06-24,2364.04,963.117
2015-06-25,2359.32,958.521
2015-06-26,2343.66,946.846
2015-06-29,2288.32,902.503
2015-06-30,2296.47,908.589
2015-07-01,2314.7,922.377
2015-07-02,2315.35,923.122
2015-07-06,2309.99,918.775
2015-07-07,2315.78,922.377
2015-07-08,2275.45,890.703
2015-07-09,2274.17,889.461
2015-07-10,2308.91,917.284
2015-07-13,2349.45,948.46
2015-07-14,2364.89,961.13
2015-07-15,2367.47,963.366
2015-07-16,2400.93,990.195
2015-07-17,2436.32,1019.01
2015-07-20,2444.68,1026.84
2015-07-21,2443.18,1024.85
2015-07-22,2415.51,1002.62
2015-07-23,2406.5,994.169
2015-07-24,2382.91,975.29
2015-07-27,2363.18,958.521
2015-07-28,2383.55,975.041
2015-07-29,2392.56,983.115
2015-07-30,2403.93,991.934
2015-07-31,2401.14,989.574
2015-08-03,2393.63,984.108
2015-08-04,2389.13,979.513
2015-08-05,2407.58,994.418
2015-08-06,2368.97,963.366
2015-08-07,2365.97,960.136
2015-08-10,2392.99,981.873
2015-08-11,2362.32,957.279
2015-08-12,2370.47,962.993
2015-08-13,2366.61,959.515
2015-08-14,2370.26,962.62
2015-08-17,2389.99,978.643
2015-08-18,2377.76,969.203
2015-08-19,2362.1,956.161
2015-08-20,2296.69,903.745
2015-08-21,2196.31,826.239
2015-08-24,2111.8,764.01
2015-08-25,2103.87,755.067
2015-08-26,2209.82,830.71
2015-08-27,2265.8,872.444
2015-08-28,2265.37,873.438
2015-08-31,2237.28,850.956
2015-09-01,2167.35,799.534
2015-09-02,2228.48,842.883
2015-09-03,2217.54,833.691
2015-09-04,2191.16,814.191
2015-09-08,2252.93,859.899
2015-09-09,2227.62,841.02
2015-09-10,2251.86,858.533
2015-09-11,2264.3,868.221
2015-09-14,2257.44,862.88
2015-09-15,2284.03,882.878
2015-09-16,2296.9,893.187
2015-09-17,2297.76,894.057
2015-09-18,2265.08,869.215
2015-09-21,2272.17,874.308
2015-09-22,2238.2,848.348
2015-09-23,2239.92,848.845
2015-09-24,2231.75,843.628
2015-09-25,2212.83,828.723
2015-09-28,2149.84,781.523
2015-09-29,2138.66,773.822
2015-09-30,2187.89,807.98
2015-10-01,2197.78,815.433
2015-10-02,2236.27,844.001
2015-10-05,2268.3,868.967
2015-10-06,2257.55,860.769
2015-10-07,2271.1,870.457
2015-10-08,2280.13,877.413
2015-10-09,2290.45,884.741
2015-10-12,2296.04,889.834
2015-10-13,2281.2,877.537
2015-10-14,2277.55,875.55
2015-10-15,2314.96,904.242
2015-10-16,2324.64,912.191
2015-10-19,2337.97,922.501
2015-10-20,2325.93,912.937
2015-10-21,2311.74,901.385
2015-10-22,2358.82,938.275
2015-10-23,2424.83,990.692
2015-10-26,2426.33,992.182
2015-10-27,2431.28,995.536
2015-10-28,2451.49,1012.3
2015-10-29,2447.62,1009.2
2015-10-30,2436.65,1000.38
2015-11-02,2464.17,1023.23
2015-11-03,2472.77,1030.07
2015-11-04,2472.99,1030.31
2015-11-05,2466.32,1023.36
2015-11-06,2468.04,1025.84
2015-11-09,2441.81,1004.11
2015-11-10,2435.58,998.02
2015-11-11,2432.57,996.033
2015-11-12,2408.92,976.407
2015-11-13,2361.62,938.4
2015-11-16,2395.59,965.104
2015-11-17,2397.09,966.347
2015-11-18,2443.1,1002.86
2015-11-19,2444.82,1004.6
2015-11-20,2461.38,1017.89
2015-11-23,2454.28,1012.43
2015-11-24,2452.13,1011.19
2015-11-25,2454.28,1012.18
2015-11-27,2457.72,1015.41
2015-11-30,2451.49,1009.94
2015-12-01,2476.0,1030.19
2015-12-02,2460.73,1018.02
2015-12-03,2419.02,982.991
2015-12-04,2475.57,1028.33
2015-12-07,2464.39,1019.51
2015-12-08,2464.6,1019.88
2015-12-09,2427.19,988.704
2015-12-10,2438.16,997.275
2015-12-11,2382.04,951.814
2015-12-14,2400.1,966.595
2015-12-15,2414.72,977.774
2015-12-16,2450.63,1005.22
2015-12-17,2414.94,977.401
2015-12-18,2368.62,941.132
2015-12-21,2394.93,960.509
2015-12-22,2410.67,973.011
2015-12-23,2428.57,987.677
2015-12-24,2428.14,986.931
2015-12-28,2426.85,985.067
2015-12-29,2465.02,1016.01
2015-12-30,2442.81,998.489
2015-12-31,2412.4,973.881
2016-01-04,2361.5,933.241
2016-01-05,2357.41,928.269
2016-01-06,2334.76,911.491
2016-01-07,2261.65,854.694
2016-01-08,2243.11,839.78
2016-01-11,2250.01,845.745
2016-01-12,2276.1,865.382
2016-01-13,2197.6,805.105
2016-01-14,2244.4,838.91
2016-01-15,2174.74,786.96
2016-01-19,2179.48,790.315
2016-01-20,2172.8,785.841
2016-01-21,2174.96,787.705
2016-01-22,2237.93,832.571
2016-01-25,2204.72,808.336
2016-01-26,2224.56,822.629
2016-01-27,2169.13,781.367
2016-01-28,2199.76,802.992
2016-01-29,2245.69,836.673
2016-02-01,2251.73,840.028
2016-02-02,2202.99,804.483
2016-02-03,2192.42,797.151
2016-02-04,2192.21,796.902
2016-02-05,2116.08,740.975
2016-02-08,2083.73,718.48
2016-02-09,2077.26,713.633
2016-02-10,2085.24,719.723
2016-02-11,2082.22,718.355
2016-02-12,2113.92,738.986
2016-02-16,2161.58,771.176
2016-02-17,2210.54,807.093
2016-02-18,2185.31,789.197
2016-02-19,2191.78,793.795
2016-02-22,2227.36,819.273
2016-02-23,2190.7,792.304
2016-02-24,2211.62,807.466
2016-02-25,2233.4,822.877
2016-02-26,2230.6,821.013
2016-02-29,2210.54,806.348
2016-03-01,2281.49,857.677
2016-03-02,2282.36,858.547
2016-03-03,2278.04,855.564
2016-03-04,2278.91,856.309
2016-03-07,2264.89,845.994
2016-03-08,2246.12,831.204
2016-03-09,2260.57,842.141
2016-03-10,2257.12,840.028
2016-03-11,2296.59,868.738
2016-03-14,2300.47,871.348
2016-03-15,2299.61,870.975
2016-03-16,2320.1,886.386
2016-03-17,2318.8,885.392
2016-03-18,2322.43,888.747
2016-03-21,2331.52,895.21
2016-03-22,2338.65,900.181
2016-03-23,2319.4,885.559
2016-03-24,2320.05,886.056
2016-03-28,2316.81,883.817
2016-03-29,2354.01,910.942
2016-03-30,2365.48,921.145
2016-03-31,2362.02,918.283
2016-04-01,2387.11,937.197
2016-04-04,2378.02,929.731
2016-04-05,2355.09,912.933
2016-04-06,2393.81,942.298
2016-04-07,2359.42,913.928
2016-04-08,2357.69,913.928
2016-04-11,2349.04,906.836
2016-04-12,2368.72,922.389
2016-04-13,2399.0,945.782
2016-04-14,2399.22,945.658
2016-04-15,2393.16,940.68
2016-04-18,2405.92,950.635
2016-04-19,2391.22,938.938
2016-04-20,2393.16,940.058
2016-04-21,2393.38,940.556
2016-04-22,2357.26,912.56
2016-04-25,2357.26,912.435
2016-04-26,2345.79,904.098
2016-04-27,2326.97,888.545
2016-04-28,2298.86,867.89
2016-04-29,2286.74,858.06
2016-05-02,2308.37,873.987
2016-05-03,2286.96,858.184
2016-05-04,2272.25,846.986
2016-05-05,2271.6,846.861
2016-05-06,2283.71,855.571
2016-05-09,2290.2,860.051
2016-05-10,2321.57,883.692
2016-05-11,2300.59,868.014
2016-05-12,2290.42,860.051
2016-05-13,2281.98,854.078
2016-05-16,2310.54,874.733
2016-05-17,2281.55,853.083
2016-05-18,2289.77,859.055
2016-05-19,2277.87,850.345
2016-05-20,2302.97,868.263
2016-05-23,2299.94,865.899
2016-05-24,2346.01,901.237
2016-05-25,2362.88,914.177
2016-05-26,2369.8,919.279
2016-05-27,2382.13,928.735
2016-05-31,2386.67,932.468
2016-06-01,2386.89,931.971
2016-06-02,2391.87,936.45
2016-06-03,2380.62,927.242
2016-06-06,2389.27,933.588
2016-06-07,2383.21,929.855
2016-06-08,2387.32,932.344
2016-06-09,2383.43,929.109
2016-06-10,2356.39,908.329
2016-06-13,2336.71,892.527
2016-06-14,2336.71,893.398
2016-06-15,2330.0,887.923
2016-06-16,2336.92,893.273
2016-06-17,2309.53,872.618
2016-06-20,2324.06,882.697
2016-06-21,2331.43,888.42
2016-06-22,2325.79,884.067
2016-06-23,2358.97,908.967
2016-06-24,2261.81,835.139
2016-06-27,2216.92,802.894
2016-06-28,2265.5,836.633
2016-06-29,2305.62,865.891
2016-06-30,2332.3,885.935
2016-07-01,2344.01,894.774
2016-07-05,2329.69,883.569
2016-07-06,2348.78,897.887
2016-07-07,2355.72,903.614
2016-07-08,2392.16,931.502
2016-07-11,2405.82,942.457
2016-07-12,2417.96,951.421
2016-07-13,2412.11,947.313
2016-07-14,2428.59,959.265
2016-07-15,2424.69,956.526
2016-07-18,2440.74,969.225
2016-07-19,2431.84,962.004
2016-07-20,2460.26,984.663
2016-07-21,2454.62,980.305
2016-07-22,2464.81,988.024
2016-07-25,2465.03,988.522
2016-07-26,2467.85,991.012
2016-07-27,2484.98,1003.71
2016-07-28,2493.65,1011.43
2016-07-29,2499.08,1015.29
2016-08-01,2512.31,1025.87
2016-08-02,2493.22,1010.31
2016-08-03,2501.46,1017.41
2016-08-04,2508.62,1023.01
2016-08-05,2532.69,1042.43
2016-08-08,2529.87,1040.44
2016-08-09,2535.73,1045.17
2016-08-10,2529.22,1039.82
2016-08-11,2540.07,1048.53
2016-08-12,2541.8,1049.9
2016-08-15,2552.64,1058.86
2016-08-16,2538.55,1047.29
2016-08-17,2543.1,1050.4
2016-08-18,2543.75,1051.39
2016-08-19,2543.1,1050.52
2016-08-22,2545.05,1051.77
2016-08-23,2549.61,1055.38
2016-08-24,2533.13,1041.56
2016-08-25,2529.0,1038.07
2016-08-26,2532.69,1041.31
2016-08-29,2536.16,1044.3
2016-08-30,2527.92,1037.45
2016-08-31,2525.32,1034.71
2016-09-01,2531.82,1040.06
2016-09-02,2540.07,1046.66
2016-09-06,2555.9,1059.86
2016-09-07,2557.42,1061.6
2016-09-08,2542.45,1048.78
2016-09-09,2478.47,995.619
2016-09-12,2522.93,1030.85
2016-09-13,2500.38,1013.17
2016-09-14,2512.31,1023.38
2016-09-15,2551.34,1055.0
2016-09-16,2550.12,1053.64
2016-09-19,2539.03,1044.17
2016-09-20,2543.82,1048.03
2016-09-21,2568.82,1068.33
2016-09-22,2589.26,1085.76
2016-09-23,2572.73,1071.56
2016-09-26,2551.21,1053.88
2016-09-27,2576.43,1074.3
2016-09-28,2580.78,1078.41
2016-09-29,2562.08,1062.1
2016-09-30,2581.21,1077.41
2016-10-03,2577.52,1074.8
2016-10-04,2573.6,1071.94
2016-10-05,2582.74,1079.03
2016-10-06,2581.43,1078.29
2016-10-07,2575.78,1073.43
2016-10-10,2592.09,1086.25
2016-10-11,2555.12,1055.0
2016-10-12,2552.95,1054.26
2016-10-13,2543.82,1046.66
2016-10-14,2546.86,1048.28
2016-10-17,2539.9,1042.93
2016-10-18,2562.52,1061.35
2016-10-19,2562.3,1060.73
2016-10-20,2559.25,1058.74
2016-10-21,2568.82,1066.71
2016-10-24,2599.69,1092.23
2016-10-25,2591.43,1084.64
2016-10-26,2573.82,1070.57
2016-10-27,2562.08,1061.11
2016-10-28,2545.99,1046.41
2016-10-31,2543.6,1044.42
2016-11-01,2524.47,1029.48
2016-11-02,2504.25,1012.43
2016-11-03,2479.68,993.004
2016-11-04,2470.98,985.41
2016-11-07,2529.69,1033.09
2016-11-08,2546.21,1046.41
2016-11-09,2557.95,1055.25
2016-11-10,2516.64,1021.02
2016-11-11,2517.73,1022.14
2016-11-14,2492.29,1001.72
2016-11-15,2526.86,1029.61
2016-11-16,2541.86,1041.43
2016-11-17,2560.34,1056.37
2016-11-18,2550.78,1048.78
2016-11-21,2577.3,1069.94
2016-11-22,2585.13,1076.92
2016-11-23,2574.69,1068.2
2016-11-25,2582.95,1074.8
2016-11-28,2577.08,1070.19
2016-11-29,2586.0,1077.29
2016-11-30,2554.69,1050.4
2016-12-01,2510.55,1015.16
2016-12-02,2515.55,1018.28
2016-12-05,2535.12,1033.96
2016-12-06,2541.21,1039.32
2016-12-07,2573.39,1065.34
2016-12-08,2577.95,1068.95
2016-12-09,2598.17,1085.63
2016-12-12,2586.43,1075.67
2016-12-13,2619.05,1102.94
2016-12-14,2613.61,1097.96
2016-12-15,2617.74,1101.44
2016-12-16,2608.04,1094.1
2016-12-19,2618.72,1102.81
2016-12-20,2628.75,1111.4
2016-12-21,2626.79,1109.03
2016-12-22,2619.37,1102.68
2016-12-23,2621.12,1103.92
2016-12-27,2634.64,1116.13
2016-12-28,2614.14,1098.44
2016-12-29,2610.43,1094.7
2016-12-30,2583.61,1072.9
2017-01-03,2606.73,1091.46
2017-01-04,2620.9,1102.92
2017-01-05,2635.73,1115.26
2017-01-06,2658.84,1134.82
2017-01-09,2667.57,1142.42
2017-01-10,2673.45,1147.4
2017-01-11,2680.65,1152.76
2017-01-12,2676.51,1149.27
2017-01-13,2685.67,1157.49
2017-01-17,2677.6,1150.27
2017-01-18,2683.05,1155.5
2017-01-19,2681.74,1153.63
2017-01-20,2687.63,1158.74
2017-01-23,2689.81,1160.48
